question_id,name,is_followed,educations,following_count,vote_from_count,user_type,show_sina_weibo,pins_count,is_following,marked_answers_text,account_status,is_force_renamed,id,favorite_count,voteup_count,commercial_question_count,is_blocking,following_columns_count,headline,url_token,participated_live_count,following_favlists_count,is_advertiser,is_bind_sina,favorited_count,is_org,follower_count,employments,type,avatar_url_template,following_topic_count,description,avatar_url,hosted_live_count,is_active,thank_to_count,mutual_followees_count,marked_answers_count,cover_url,thank_from_count,vote_to_count,is_blocked,answer_count,allow_message,articles_count,name,question_count,locations,badge,url,message_thread_token,logs_count,following_question_count,thanked_count,gender,question_id
27726057,周而Joker,false,[],33,0,people,false,3,false,,[],false,b892a7339de1067166df9bad99b4779d,4,21084,0,false,9,学写小说中,joker0213,1,0,false,false,10792,false,6830,"[{""company"":{""introduction"":"""",""avatar_url"":""https://pic1.zhimg.com/e82bab09c_is.jpg"",""name"":""小说专栏：周而不言"",""url"":""http://www.zhihu.com/api/v4/topics/"",""type"":""topic"",""excerpt"":"""",""id"":""""}}]",people,https://pic4.zhimg.com/v2-2ae04821d7dc79127814f38c8bb072eb_{size}.jpg,14,"正在回答『小说类』和『漫画类』话题<br><br>失踪人口回归<br><br>已委托维权骑士（<a href=""https://link.zhihu.com/?target=http%3A//rightknights.com"" class="" external"" target=""_blank"" rel=""nofollow noreferrer""><span class=""invisible"">http://</span><span class=""visible"">rightknights.com</span><span class=""invisible""></span><i class=""icon-external""></i></a>）",https://pic4.zhimg.com/v2-2ae04821d7dc79127814f38c8bb072eb_is.jpg,0,1441028017,0,0,0,,0,0,false,18,true,23,周而Joker,1,"[{""introduction"":""厦门市是福建省的一个副省级城市，是全国5个计划单列市之一，同时也是全国首批实行对外开放的五个经济特区之一，享有省级经济管理权限并拥有地方立法权。"",""avatar_url"":""https://pic4.zhimg.com/408ee8a6b_is.jpg"",""name"":""厦门"",""url"":""http://www.zhihu.com/api/v4/topics/19559233"",""type"":""topic"",""excerpt"":""厦门市是福建省的一个副省级城市，是全国5个计划单列市之一，同时也是全国首批实行对外开放的五个经济特区之一，享有省级经济管理权限并拥有地方立法权。"",""id"":""19559233""}]",[],http://www.zhihu.com/api/v4/people/b892a7339de1067166df9bad99b4779d,1957847400,603,249,2052,-1,27726057
46682631,教主,false,"[{""school"":{""introduction"":""\u003cp\u003e\u003ca href=\""http://www.compassedu.hk/univ_45_11?zhihuupdate\"" data-editable=\""true\"" data-title=\""香港浸会大学\""\u003e香港浸会大学\u003c/a\u003e（简称浸大）创立于1956 年，是一所由香港特区政府全面资助的文理型综合大学。浸大设有文学院、理学院、社会科学院、工商管理学院、传播学院、中医药学院、继续教育学院 7个学院。在2015年QS世界大学学科排名中，浸大众多学科（如传理，计算机，数学及统计学等）位列世界前200强。其中，传媒专业位列世界第50-100位，浸大的传理学院更被誉为“亚洲第一”\u003c/p\u003e"",""avatar_url"":""https://pic4.zhimg.com/e93f549f3_is.jpg"",""name"":""香港浸会大学"",""url"":""http://www.zhihu.com/api/v4/topics/19686470"",""type"":""topic"",""excerpt"":""香港浸会大学 （简称浸大）创立于1956 年，是一所由香港特区政府全面资助的文理型综合大学。浸大设有文学院、理学院、社会科学院、工商管理学院、传播学院、中医药学院、继续教育学院 7个学院。在2015年QS世界大学学科排名中，浸大众多学科（如传理，计算机，数学及统计学等）位列世界前200强。其中，传媒专业位列世界第50-100位，浸大的传理学院更被誉为“亚洲第一”"",""id"":""19686470""},""major"":{""introduction"":"""",""avatar_url"":""https://pic1.zhimg.com/e82bab09c_is.jpg"",""name"":""九龙城宵夜研究"",""url"":""http://www.zhihu.com/api/v4/topics/"",""type"":""topic"",""excerpt"":"""",""id"":""""}}]",1206,0,people,false,0,false,知乎周刊和编辑推荐,[],false,f714d04f2a4a797b5b757aeb98972ecc,2,9392,0,false,88,做一个迷人的吃货,elwinchow,33,7,false,false,13088,false,3552,"[{""job"":{""introduction"":"""",""avatar_url"":""https://pic1.zhimg.com/e82bab09c_is.jpg"",""name"":""首席吃货官"",""url"":""http://www.zhihu.com/api/v4/topics/"",""type"":""topic"",""excerpt"":"""",""id"":""""},""company"":{""introduction"":"""",""avatar_url"":""https://pic1.zhimg.com/e82bab09c_is.jpg"",""name"":""享什么"",""url"":""http://www.zhihu.com/api/v4/topics/"",""type"":""topic"",""excerpt"":"""",""id"":""""}}]",people,https://pic4.zhimg.com/6fe9442e316aad7a551e43862aad97d7_{size}.jpg,40,公众号：享什么 enjoybigger | 教主的私人美食记录 美食专栏撰稿人<br>,https://pic4.zhimg.com/6fe9442e316aad7a551e43862aad97d7_is.jpg,0,1,0,0,1,,0,0,false,21,true,7,教主,8,"[{""introduction"":""深圳，全国经济中心之一，全国证券资本市场中心，中国的经济特区和计划单列市，是继上海、北京、广州之后的中国大陆经济规模第四大城市。深圳港集装箱吞吐量连续多年居于世界第三，外贸出口总额连续21年居中国大陆第一位。深圳是全球排名第九的金融中心（Global Financial Centres Index 2010），深圳证券交易所IPO宗数自09年至15年居世界第一位；深圳是中国大陆经济效益最好的城市，在中国的制度创新、扩大开放等方面承担着试验和示范的重要使命。"",""avatar_url"":""https://pic2.zhimg.com/fda53cab10a9b72714cc3e9310eb2149_is.png"",""name"":""深圳市"",""url"":""http://www.zhihu.com/api/v4/topics/19560551"",""type"":""topic"",""excerpt"":""深圳，全国经济中心之一，全国证券资本市场中心，中国的经济特区和计划单列市，是继上海、北京、广州之后的中国大陆经济规模第四大城市。深圳港集装箱吞吐量连续多年居于世界第三，外贸出口总额连续21年居中国大陆第一位。深圳是全球排名第九的金融中心（Global Financial Centres Index 2010），深圳证券交易所IPO宗数自09年至15年居世界第一位；深圳是中国大陆经济效益最好的城市，在中国的制度创新、扩大开放等方面承担着试验…"",""id"":""19560551""}]",[],http://www.zhihu.com/api/v4/people/f714d04f2a4a797b5b757aeb98972ecc,5439024300,46,198,2570,1,46682631
47017657,朝颜,false,"[{""school"":{""introduction"":""一所位于美国加州旧金山东湾伯克利的公立研究型大学。其许多科系位于全球大学排行前十名，是世界上最负盛名的大学之一，常被誉为美国乃至世界最顶尖的公立大学。\u003ca class=\""\"" href=\""http://zh.wikipedia.org/zh-cn/%E5%8A%A0%E5%B7%9E%E5%A4%A7%E5%AD%B8%E6%9F%8F%E5%85%8B%E8%90%8A%E5%88%86%E6%A0%A1\"" data-editable=\""true\"" data-title=\""维基百科\""\u003e维基百科\u003c/a\u003e"",""avatar_url"":""https://pic2.zhimg.com/ffd86654d_is.jpg"",""name"":""加州大学伯克利分校 (UC Berkeley)"",""url"":""http://www.zhihu.com/api/v4/topics/19563305"",""type"":""topic"",""excerpt"":""一所位于美国加州旧金山东湾伯克利的公立研究型大学。其许多科系位于全球大学排行前十名，是世界上最负盛名的大学之一，常被誉为美国乃至世界最顶尖的公立大学。维基百科 "",""id"":""19563305""}},{""school"":{""introduction"":""中山大学（Sun Yat-sen University），于1924年由孙中山先生亲手创立，是一所综合性重点大学，是国家“211计划”和“珠峰计划”重点建设的名牌大学。今日的中山大学，由1952年院系调整后分设的中山大学和中山医科大学合并组建而成。共有四个校区，分别座落在珠江之畔、南海之滨。校区内树木葱茏，绿草如茵，景色秀丽，各具风格，是陶冶情操、读书治学的胜境。"",""avatar_url"":""https://pic3.zhimg.com/67aad72b2_is.jpg"",""name"":""中山大学（SYSU）"",""url"":""http://www.zhihu.com/api/v4/topics/19608566"",""type"":""topic"",""excerpt"":""中山大学（Sun Yat-sen University），于1924年由孙中山先生亲手创立，是一所综合性重点大学，是国家“211计划”和“珠峰计划”重点建设的名牌大学。今日的中山大学，由1952年院系调整后分设的中山大学和中山医科大学合并组建而成。共有四个校区，分别座落在珠江之畔、南海之滨。校区内树木葱茏，绿草如茵，景色秀丽，各具风格，是陶冶情操、读书治学的胜境。"",""id"":""19608566""}}]",64,0,people,false,0,false,,[],false,d4f784e6e02873b59854211135490279,2,19056,0,false,6,大梦一场的李伯伯,zhao-yan-68-30,0,3,false,false,16243,false,10129,"[{""job"":{""introduction"":"""",""avatar_url"":""https://pic3.zhimg.com/bff0d4656_is.jpg"",""name"":""联合创始人"",""url"":""http://www.zhihu.com/api/v4/topics/19552642"",""type"":""topic"",""excerpt"":"""",""id"":""19552642""},""company"":{""introduction"":"""",""avatar_url"":""https://pic1.zhimg.com/e82bab09c_is.jpg"",""name"":""恋爱公开课"",""url"":""http://www.zhihu.com/api/v4/topics/"",""type"":""topic"",""excerpt"":"""",""id"":""""}}]",people,https://pic1.zhimg.com/v2-587eb33c73176fba904005d947234f88_{size}.jpg,23,两年前小目标是关注的所有V都回关我；<br>两年后我回来取关了所有没回关我的V。,https://pic1.zhimg.com/v2-587eb33c73176fba904005d947234f88_is.jpg,0,1,0,0,0,https://pic1.zhimg.com/v2-51d7b5d0d38b610ce0b20e65e31e6acc_b.jpg,0,0,false,34,true,16,朝颜,13,"[{""introduction"":""广州是广东省会，也是中国南方最大、历史最悠久的对外通商口岸，世界著名的港口城市之一，中国第一批历史文化名城。是继上海、北京之后的中国大陆城区建成面积和经济规模第三大城市，与北京、上海并称为“北上广”。"",""avatar_url"":""https://pic1.zhimg.com/v2-100c13752b121a361521897235283ef8_is.jpg"",""name"":""广州市"",""url"":""http://www.zhihu.com/api/v4/topics/19551846"",""type"":""topic"",""excerpt"":""广州是广东省会，也是中国南方最大、历史最悠久的对外通商口岸，世界著名的港口城市之一，中国第一批历史文化名城。是继上海、北京之后的中国大陆城区建成面积和经济规模第三大城市，与北京、上海并称为“北上广”。"",""id"":""19551846""}]",[],http://www.zhihu.com/api/v4/people/d4f784e6e02873b59854211135490279,7004344200,342,605,4251,1,47017657
46897866,李田心,false,[],8,0,people,false,0,false,,[],false,dccc8ac2a002fc58f5f36058a86c4e1c,0,306,0,false,0,一只永远卷不好joint的留学狗,li-si-95-8-86,0,1,false,true,32,false,18,[],people,https://pic3.zhimg.com/96d0cc33f44f98cb7f247e6240f57eee_{size}.jpg,29,别乱弄，消停儿的,https://pic3.zhimg.com/96d0cc33f44f98cb7f247e6240f57eee_is.jpg,0,1448851774,0,0,0,,0,0,false,10,true,0,李田心,1,"[{""introduction"":""加拿大位于北美洲北部，东临大西洋，西濒太平洋，西北部邻美国阿拉斯加州，东北与格陵兰（丹）隔戴维斯海峡遥遥相望，南接美国本土，北靠北冰洋达北极圈。"",""avatar_url"":""https://pic3.zhimg.com/e7729db2a_is.jpg"",""name"":""加拿大"",""url"":""http://www.zhihu.com/api/v4/topics/19560517"",""type"":""topic"",""excerpt"":""加拿大位于北美洲北部，东临大西洋，西濒太平洋，西北部邻美国阿拉斯加州，东北与格陵兰（丹）隔戴维斯海峡遥遥相望，南接美国本土，北靠北冰洋达北极圈。"",""id"":""19560517""}]",[],http://www.zhihu.com/api/v4/people/dccc8ac2a002fc58f5f36058a86c4e1c,5885167400,24,72,76,1,46897866
29718064,陈昆廷,false,[],494,0,people,false,19,false,,[],false,b6dc31780c139db2b02b32692f73b239,9,35458,0,false,19,学妹学妹，快看我嘛！学长有两个很萌很萌的小酒窝哒！(づ￣3￣)づ,chenkunting,5,18,false,false,9064,false,5459,[],people,https://pic4.zhimg.com/c2bb12f6183c88763442da29d94456d7_{size}.jpg,58,最近想一个人静静，你们退出知乎吧。   (。•ˇˍˇ•。),https://pic4.zhimg.com/c2bb12f6183c88763442da29d94456d7_is.jpg,0,1,0,0,0,,0,0,false,955,true,13,陈昆廷,713,[],[],http://www.zhihu.com/api/v4/people/b6dc31780c139db2b02b32692f73b239,0344334200,2918,7562,5615,1,29718064
46217784,[已重置],false,[],4,0,people,false,0,false,,"[{""created_at"":1464674220,""expired_at"":0,""reason"":""ads"",""name"":""hang""}]",true,1728e7079686ea46affeb4dd82897f24,0,345,0,false,0,,hai-na-bian-yi-min,0,0,false,false,921,false,265,[],people,https://pic1.zhimg.com/da8e974dc_{size}.jpg,3,,https://pic1.zhimg.com/da8e974dc_is.jpg,0,1457520185,0,0,0,,0,0,false,28,true,0,[已重置],1,[],[],http://www.zhihu.com/api/v4/people/1728e7079686ea46affeb4dd82897f24,5202908600,5,30,176,1,46217784
38185998,stan,false,[],9,0,people,false,0,false,,[],false,a6343cac816434c0fded0fb4796e1e9b,0,8,0,false,0,,ha-su-63,0,0,false,false,0,false,2,[],people,https://pic1.zhimg.com/9d8cd44e2229bf842fe82a12c3358678_{size}.jpg,7,,https://pic1.zhimg.com/9d8cd44e2229bf842fe82a12c3358678_is.jpg,0,1,0,0,0,,0,0,false,4,true,0,stan,4,[],[],http://www.zhihu.com/api/v4/people/a6343cac816434c0fded0fb4796e1e9b,1684754300,36,12,3,1,38185998
20695804,汪昊,false,[],7,0,people,false,0,false,,[],false,ae8e41a9c6222eaac754612047a53b2e,0,24,0,false,0,算法工程师,wang-hao-37,0,0,false,false,2,false,56,[],people,https://pic1.zhimg.com/da8e974dc_{size}.jpg,7,,https://pic1.zhimg.com/da8e974dc_is.jpg,0,1,0,0,0,,0,0,false,13,true,0,汪昊,103,[],[],http://www.zhihu.com/api/v4/people/ae8e41a9c6222eaac754612047a53b2e,6459734000,522,151,7,1,20695804
37853060,七十一,false,[],1208,0,people,false,0,false,,[],false,d32b45c7e7116690de1900eb8f36ae16,15,298,0,false,48,,qi-mo-dan,0,7,false,false,107,false,108,"[{""job"":{""introduction"":""在那山的这边海的那边有一群 Java 程序员，他们老实又腼腆，他们聪明但没钱。他们一天到晚坐在那里熬夜写软件，如果饿了就咬一口方便面！哦苦命的 Java 程序员，哦苦命的 Java 程序员，只要一改需求他们就要重新搞一遍，但是期限只剩下最后两天。"",""avatar_url"":""https://pic1.zhimg.com/a3fa4862b1222f40ea4892dcbc76d880_is.jpg"",""name"":""Java 程序员"",""url"":""http://www.zhihu.com/api/v4/topics/19629329"",""type"":""topic"",""excerpt"":""在那山的这边海的那边有一群 Java 程序员，他们老实又腼腆，他们聪明但没钱。他们一天到晚坐在那里熬夜写软件，如果饿了就咬一口方便面！哦苦命的 Java 程序员，哦苦命的 Java 程序员，只要一改需求他们就要重新搞一遍，但是期限只剩下最后两天。"",""id"":""19629329""},""company"":{""introduction"":"""",""avatar_url"":""https://pic1.zhimg.com/e82bab09c_is.jpg"",""name"":""优易数据有限公司"",""url"":""http://www.zhihu.com/api/v4/topics/"",""type"":""topic"",""excerpt"":"""",""id"":""""}}]",people,https://pic4.zhimg.com/183278a7c5c919b56acc97f74a56fe63_{size}.jpg,140,人格障碍患者,https://pic4.zhimg.com/183278a7c5c919b56acc97f74a56fe63_is.jpg,0,1,0,0,0,,0,0,false,93,true,0,七十一,5,"[{""introduction"":""盐城隶属于江苏省，地处中国东部沿海中部，江苏省中东部，位于长江三角洲北翼,拥有江苏省最长的海岸线、最大的沿海滩涂、最广的海域面积，同时也是丹顶鹤的家园、麋鹿的故乡，在沿海滩涂上建有麋鹿和丹顶鹤两个国家级自然保护区，被誉为“东方湿地之都，仙鹤神鹿世界”。"",""avatar_url"":""https://pic4.zhimg.com/7e33a51d7_is.jpg"",""name"":""盐城"",""url"":""http://www.zhihu.com/api/v4/topics/19846964"",""type"":""topic"",""excerpt"":""盐城隶属于江苏省，地处中国东部沿海中部，江苏省中东部，位于长江三角洲北翼,拥有江苏省最长的海岸线、最大的沿海滩涂、最广的海域面积，同时也是丹顶鹤的家园、麋鹿的故乡，在沿海滩涂上建有麋鹿和丹顶鹤两个国家级自然保护区，被誉为“东方湿地之都，仙鹤神鹿世界”。"",""id"":""19846964""},{""introduction"":""\u003cp\u003e东南形胜，三吴都会，钱塘自古繁华，烟柳画桥，风帘翠幕，参差十万人家。云树绕堤沙，怒涛卷霜雪，天堑无涯。市列珠玑，户盈罗绮，竞豪奢。\u003cbr\u003e重湖叠巘清嘉。有三秋桂子，十里荷花。羌管弄晴，菱歌泛夜，嬉嬉钓叟莲娃。千骑拥高牙。乘醉听箫鼓，吟赏烟霞。异日图将好景，归去凤池夸。\u003c/p\u003e"",""avatar_url"":""https://pic2.zhimg.com/389a772ec26fa8910f8cea8867adef59_is.png"",""name"":""杭州"",""url"":""http://www.zhihu.com/api/v4/topics/19558830"",""type"":""topic"",""excerpt"":""东南形胜，三吴都会，钱塘自古繁华，烟柳画桥，风帘翠幕，参差十万人家。云树绕堤沙，怒涛卷霜雪，天堑无涯。市列珠玑，户盈罗绮，竞豪奢。 重湖叠巘清嘉。有三秋桂子，十里荷花。羌管弄晴，菱歌泛夜，嬉嬉钓叟莲娃。千骑拥高牙。乘醉听箫鼓，吟赏烟霞。异日图将好景，归去凤池夸。"",""id"":""19558830""}]",[],http://www.zhihu.com/api/v4/people/d32b45c7e7116690de1900eb8f36ae16,0846674100,63,303,61,1,37853060
37749527,匿名用户,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,匿名用户,,,,,,,,,,37749527
37820720,邻家大爷,false,[],45,0,people,false,0,false,,[],false,caf3b9b38db8b1bcb2d822c1a74b9ab7,4,1716,0,false,19,现居西郊某大学不在西郊的校区,lin-jia-da-ye,0,0,false,true,500,false,301,[],people,https://pic3.zhimg.com/v2-d2128e5268e3065a7efbe7458ae66b5a_{size}.jpg,47,没有什么好的玩意儿奉献给大家,https://pic3.zhimg.com/v2-d2128e5268e3065a7efbe7458ae66b5a_is.jpg,0,1,0,0,0,,0,0,false,712,true,0,邻家大爷,33,[],[],http://www.zhihu.com/api/v4/people/caf3b9b38db8b1bcb2d822c1a74b9ab7,5556195700,555,884,355,1,37820720
37528104,匿名用户,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,匿名用户,,,,,,,,,,37528104
31734712,刘子愉,false,[],269,0,people,false,0,false,,[],false,4b47f2b34408212b1088e67086dbf66c,4,45,0,false,33,,liu-zi-yu-15-96,2,27,false,false,26,false,12,[],people,https://pic1.zhimg.com/c3d0a8dd04975493cc6bbac9ee79b6cc_{size}.jpg,83,你笑一笑嘛,https://pic1.zhimg.com/c3d0a8dd04975493cc6bbac9ee79b6cc_is.jpg,0,1,0,0,0,,0,0,false,3,true,0,刘子愉,2,[],[],http://www.zhihu.com/api/v4/people/4b47f2b34408212b1088e67086dbf66c,3347445000,6,632,7,1,31734712
23785017,龙舞九天,false,[],15,0,people,false,0,false,,[],false,40c20c26fae20635e9975087d85d53b8,11,1,0,false,9,,595323708,0,1,false,true,0,false,0,[],people,https://pic1.zhimg.com/da8e974dc_{size}.jpg,53,,https://pic1.zhimg.com/da8e974dc_is.jpg,0,1,0,0,0,,0,0,false,2,true,0,龙舞九天,10,[],[],http://www.zhihu.com/api/v4/people/40c20c26fae20635e9975087d85d53b8,6848264400,42,49,1,1,23785017
33942026,匿名用户,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,匿名用户,,,,,,,,,,33942026
30729444,Hans Zee,false,"[{""school"":{""introduction"":"""",""avatar_url"":""https://pic3.zhimg.com/2ae28bdf29c70e346c275737b2ad6ef6_is.jpg"",""name"":""Texas A\u0026M University"",""url"":""http://www.zhihu.com/api/v4/topics/20014341"",""type"":""topic"",""excerpt"":"""",""id"":""20014341""},""major"":{""introduction"":""物理学（Physics）是一门自然科学，主要研究的是时空中的物质及其运动，包括能量和作用力等所有相关概念。更广义地说，物理学探索分析大自然所发生的现象，目的是要了解其规则。\u003cbr\u003e话题图片由 \u003ca class=\""\"" href=\""http://www.zhihu.com/people/NeozZ\"" data-editable=\""true\"" data-title=\""张明明\""\u003e张明明\u003c/a\u003e 知友制作。"",""avatar_url"":""https://pic3.zhimg.com/7a7dfc72e_is.jpg"",""name"":""物理学"",""url"":""http://www.zhihu.com/api/v4/topics/19556950"",""type"":""topic"",""excerpt"":""物理学（Physics）是一门自然科学，主要研究的是时空中的物质及其运动，包括能量和作用力等所有相关概念。更广义地说，物理学探索分析大自然所发生的现象，目的是要了解其规则。 话题图片由 张明明 知友制作。"",""id"":""19556950""}},{""school"":{""introduction"":""上海交通大学是我国历史最悠久、享誉海内外的高等学府之一，是教育部直属并与上海市共建的全国重点大学。经过120年的不懈努力，上海交通大学已经成为一所“综合性、研究型、国际化”的国内一流、国际知名大学。在海峡两岸，上海交通大学与北京交通大学，西南交通大学，国立交通大学，西安交通大学，共称「五校一家」。\u003cbr\u003e\u003cbr\u003esource：\u003ca href=\""http://t.cn/RXZMG2I\"" data-editable=\""true\"" data-title=\""海外名校留学申请条件\""\u003e海外名校留学申请条件\u003c/a\u003e"",""avatar_url"":""https://pic2.zhimg.com/286e5502e28fb14adab3a047a46a64d9_is.jpg"",""name"":""上海交通大学"",""url"":""http://www.zhihu.com/api/v4/topics/19575211"",""type"":""topic"",""excerpt"":""上海交通大学是我国历史最悠久、享誉海内外的高等学府之一，是教育部直属并与上海市共建的全国重点大学。经过120年的不懈努力，上海交通大学已经成为一所“综合性、研究型、国际化”的国内一流、国际知名大学。在海峡两岸，上海交通大学与北京交通大学，西南交通大学，国立交通大学，西安交通大学，共称「五校一家」。 source：海外名校留学申请条件 "",""id"":""19575211""},""major"":{""introduction"":""物理学（Physics）是一门自然科学，主要研究的是时空中的物质及其运动，包括能量和作用力等所有相关概念。更广义地说，物理学探索分析大自然所发生的现象，目的是要了解其规则。\u003cbr\u003e话题图片由 \u003ca class=\""\"" href=\""http://www.zhihu.com/people/NeozZ\"" data-editable=\""true\"" data-title=\""张明明\""\u003e张明明\u003c/a\u003e 知友制作。"",""avatar_url"":""https://pic3.zhimg.com/7a7dfc72e_is.jpg"",""name"":""物理学"",""url"":""http://www.zhihu.com/api/v4/topics/19556950"",""type"":""topic"",""excerpt"":""物理学（Physics）是一门自然科学，主要研究的是时空中的物质及其运动，包括能量和作用力等所有相关概念。更广义地说，物理学探索分析大自然所发生的现象，目的是要了解其规则。 话题图片由 张明明 知友制作。"",""id"":""19556950""}}]",57,0,people,false,0,false,,[],false,e769a1bef6bc0303d7b7746a4ae56651,1,1437,0,false,2,surely u r joking,hanszee,0,0,false,true,872,false,726,"[{""job"":{""introduction"":"""",""avatar_url"":""https://pic1.zhimg.com/e82bab09c_is.jpg"",""name"":""PhD student"",""url"":""http://www.zhihu.com/api/v4/topics/"",""type"":""topic"",""excerpt"":"""",""id"":""""}}]",people,https://pic2.zhimg.com/d5a2207d21739a11ed80e9308bbe4669_{size}.jpg,34,,https://pic2.zhimg.com/d5a2207d21739a11ed80e9308bbe4669_is.jpg,0,1,0,0,0,https://pic2.zhimg.com/v2-f2ab78b68658f1320f46f935f22d52ed_b.jpg,0,0,false,73,true,4,Hans Zee,2,"[{""introduction"":""美利坚合众国（英语：The United States of America，英文简称：The United States、The States、America；英文缩写：US、USA，中文通称美国）是由 50 州和一个联邦地区组成的联邦共和立宪制国家，此外还有若干海外领地。 美国国土面积大约 963 万平方公里，美国人口约 3.2 亿人，其数量为世界第三。美国是个多文化和民族多元的国家，以白人为主，并有大量移民。美国国旗上的 50 颗白色五角星代表 50 个州，红色及白色横条各为七条及六条，总计 13 条，为纪念最初独立的十三个州。"",""avatar_url"":""https://pic3.zhimg.com/abf21b552_is.jpg"",""name"":""美国"",""url"":""http://www.zhihu.com/api/v4/topics/19551627"",""type"":""topic"",""excerpt"":""美利坚合众国（英语：The United States of America，英文简称：The United States、The States、America；英文缩写：US、USA，中文通称美国）是由 50 州和一个联邦地区组成的联邦共和立宪制国家，此外还有若干海外领地。 美国国土面积大约 963 万平方公里，美国人口约 3.2 亿人，其数量为世界第三。美国是个多文化和民族多元的国家，以白人为主，并有大量移民。美国国旗上的 50 颗白色五角星代表 50 个州，红色及白色横条各为七…"",""id"":""19551627""},{""introduction"":""上海，又称「上海滩」。中国第一大城市，四大直辖市之一，中国国家中心城市，中国的经济、科技、工业、金融、贸易、会展和航运中心。上海位于中国大陆海岸线中部长江口，拥有中国最大外贸港口和最大工业基地。隔海与日本九州岛相望，南濒杭州湾，西部与江苏、浙江两省相接。上海港货物吞吐量居世界第一。上海是一座新兴的旅游城市，有深厚近代城市文化底蕴和众多历史古迹，举办过世博会。江南的传统与移民带入的文化融合，逐渐形成了特有的海派文化。上海早已成为国际大都市，并致力于在2020年建设成为国际金融和航运中心。"",""avatar_url"":""https://pic2.zhimg.com/aea66d640b12450a861282066d78bb2d_is.jpg"",""name"":""上海"",""url"":""http://www.zhihu.com/api/v4/topics/19550818"",""type"":""topic"",""excerpt"":""上海，又称「上海滩」。中国第一大城市，四大直辖市之一，中国国家中心城市，中国的经济、科技、工业、金融、贸易、会展和航运中心。上海位于中国大陆海岸线中部长江口，拥有中国最大外贸港口和最大工业基地。隔海与日本九州岛相望，南濒杭州湾，西部与江苏、浙江两省相接。上海港货物吞吐量居世界第一。上海是一座新兴的旅游城市，有深厚近代城市文化底蕴和众多历史古迹，举办过世博会。江南的传统与移民带入的文化融合，逐渐形…"",""id"":""19550818""}]",[],http://www.zhihu.com/api/v4/people/e769a1bef6bc0303d7b7746a4ae56651,3158796300,71,204,318,1,30729444
